elvörösödik;elveresedik;ige
Elza;tulajdonnév
elzajlik;ige
elzajong;ige
elzavar;ige
elzevir;főnév
elzilál;ige
elzokog;ige
elzsarol;ige
elzsebel;ige
elzsibbad;ige
elzsibbaszt;ige
elzsilipez;ige
elzsiványkodik;ige
elzsugorodik;ige
elzsákmányol;ige
elzsákol;ige
elzsémbel;ige
elzsíroz;ige
elzálogosít;ige
elzár;ige
elzárkózik;ige
elzöldell;ige
elzöldül;ige
elzúg;ige
elzúz;ige
elzüllik;ige
elzüllött;melléknév
ElAaiún;tulajdonnév
elábrándozik;ige
elácsorog;ige
elágazik;ige
elágazás;főnév
elájul;ige
eláldozik;ige
eláll;ige
elállat;ige
elállít;ige
elálmodozik;ige
elálmosodik;ige
elálmélkodik;ige
eláltat;ige
elámul;ige
elámít;ige
elán;főnév
elárad;ige
eláraszt;ige
elárkol;ige
elárul;ige
elárusít;ige
elárverez;ige
elárvul;elárvásodik;ige
elárvul;elárvásodik;ige
elás;ige
elásítozik;ige
elátkoz;ige
elázik;ige
elázott;melléknév
eláztat;ige
elé;névutó
elébb;határozószó
elébe;névutó
elébocsát;ige
elédesget;ige
elédesít;ige
eléfordít;ige
eléfut;ige
elég;ige
elégedetlen;főnév
elégedett;melléknév
elégedettség;főnév
elégedik;ige
elégel;ige
éget;ige
elégett;ige
eléggé;határozószó
elégia;főnév
elégikus;melléknév
elégszer;határozószó
elégszik;ige
elégség;főnév
elégséges;melléknév
elégtelen;főnév
elégördít;ige
elégördül;ige
elégül;ige
eléhoz;ige
eléhurcol;ige
elé;névutó
elél;ige
eléletlenedik;ige
elélopózik;elélopódzik;ige
elélopózik;elélopódzik;ige
elélt;melléknév
elélök;ige
elémelyít;ige
elémozdít;ige
elémászik;ige
elénekel;ige
elépít;ige
elér;ige
elérepül;ige
elérhetetlen;melléknév
elérhető;melléknév
elérhetőség;főnév
elérik;ige
elérkezik;ige
elért;melléknév
elértéktelenedik;ige
elérzékenyül;elérzékenyedik;ige
elérzékenyít;ige
elérzékenyül;elérzékenyedik;ige
elérzéketlenít;ige
elérzéketlenül;ige
elészalad;ige
elészökik;ige
elétol;ige
elétolakodik;ige
elétör;ige
eléve;főnév
elévesz;ige
elévül;ige
Elígiusz;tulajdonnév
elígér;ige
elígérkezik;ige
elír;ige
elirkál;ige
Elísium;tulajdonnév
elítél;ige
elítélt;főnév
elízetlenít;ige
elízió;főnév
elíztelenedik;ige
elógium;főnév
elöl;határozószó
elöl;határozószó
elöljáró;főnév
elöljárószó;főnév
elöljáróság;főnév
elölről;határozószó
elömlik;ige
elönt;ige
elöntöz;ige
elöregedik;ige
elözönlik;ige
elözönöl;ige
elúszik;ige
elüget;ige
elül;ige
elöl;határozószó
elülső;melléknév
elültet;ige
elünnepel;ige
elüt;ige
elüttet;ige
elüvegesedik;ige
előad;ige
előadás;főnév
előadó;melléknév
előadóművész;főnév
előbb;határozószó
előbbi;melléknév
előbbvaló;melléknév
előbocsát;ige
előbukkan;ige
előbástya;főnév
előbújik;előbúvik;ige
előbújik;előbúvik;ige
előbőr;főnév
előcipel;ige
előcsal;ige
előcsapat;főnév
előcsarnok;főnév
előcsúszik;ige
előd;főnév
előderék;főnév
előember;főnév
előest;főnév
előeste;főnév
előfal;főnév
előfedél;főnév
előfeltétel;főnév
előfelvétel;főnév
előfizet;ige
előfizetés;főnév
előfog;ige
előfogat;főnév
előfordul;ige
előfutó;főnév
előfúró;főnév
előfű;főnév
előgyakorlat;főnév
előgyakorlás;főnév
előgát;főnév
előgörbül;ige
előhad;főnév
előhang;főnév
előharcos;főnév
előhegy;főnév
előhord;ige
előhoz;ige
előhozakodik;ige
előhozódik;ige
előhír;főnév
előhírnök;főnév
előhív;ige
előidéz;ige
előjegyez;ige
előjegyeztet;ige
előjön;ige
előkapu;főnév
előke;főnév
előkelő;főnév
előkerekedik;ige
előkeres;ige
előkerget;ige
előkerít;ige
előkerül;ige
előkiált;ige
előkép;főnév
előképzés;főnév
előképző;főnév
előkér;ige
előkérdés;főnév
előkészít;ige
előkészül;ige
előkészület;főnév
előkút;főnév
elől;névutó
előlap;főnév
előle;névmás;határozószó
előleg;főnév
előlegez;ige
előlobogó;főnév
előlovagol;ige
előlát;ige
előlé;főnév
előlép;ige
előléptet;ige
előléptetés;főnév
előmenetel;főnév
előmond;ige
előmozdít;ige
előmunkálat;főnév
előmutat;ige
előmászik;ige
előny;főnév
előnyomat;főnév
előnyomul;ige
előnytelen;melléknév
előnyverseny;főnév
előnyös;melléknév
előnév;főnév
előparancsol;ige
előrag;főnév
előrajz;főnév
előrajzol;ige
előrebocsát;ige
előregondolkodás;főnév
előrehajol;ige
előrehalad;ige
előrehaladás;főnév
előrejelzés;főnév
előreláthatólag;határozószó
előrelátás;főnév
előrenyomul;ige
előrenéz;ige
előretaszít;ige
előrevetít;ige
előrugaszkodik;ige
előránt;ige
előrébb;határozószó
előrész;főnév
előröl;ige
elősegít;ige
elősiet;ige
előszalad;ige
előszed;ige
előszoba;főnév
Előszállás;tulajdonnév;földrajzinév
előszárny;főnév
előszó;főnév
előszólít;ige
először;határozószó
előszül;ige
előtag;főnév
előtalál;ige
előtaszít;ige
előtej;főnév
előtelep;főnév
előterem;ige
előteremt;ige
előterjeszt;ige
előterjesztés;főnév
előterv;főnév
előtol;ige
előtolakodik;ige
előtoldás;főnév
előtoppan;ige
előtornác;főnév
előtt;névutó
előtte;névmás;határozószó
előtálal;ige
előtánc;főnév
előtáncol;ige
előtáncos;főnév
előtér;főnév
előtét;főnév
premissza;előtétel;főnév
előtűnik;ige
előudvar;főnév
előugrat;ige
előugrik;ige
elővarrás;főnév
elővesz;ige
elővetődik;ige
elővezet;ige
elővigyázat;főnév
elővigyázatos;melléknév
elővigyázatosság;főnév
elővilágít;ige
elővisz;ige
elővitorla;főnév
elővitorlafa;főnév
elővitorláz;ige
elővizsgálat;főnév
elővon;ige
elővár;főnév
előváros;főnév
elővásár;főnév
elővétel;főnév
előz;ige
előzetes;főnév
előzetesen;határozószó
előzmény;főnév
előzék;főnév
előzékeny;melléknév
előző;főnév
előzőleg;határozószó
előáll;ige
előállít;ige
előállítás;főnév
előár;főnév
előárboc;főnév
előárboc;főnév
előárok;főnév
előénekel;ige
előénekes;főnév
előépület;főnév
előér;főnév
előérzés;előérzet;főnév
előérzés;előérzet;főnév
előérő;melléknév
előétel;főnév
előír;ige
előítélet;főnév
előítéletes;melléknév
előünnep;főnév
előütés;főnév
előőrs;főnév
elűz;ige
email;főnév
emaillíroz;ige
emaillíroz;ige
emanáció;főnév
emancipáció;főnév
emancipáció;főnév
emancipál;ige
emancipáljamagát;ige
emancipált;melléknév
emancipálódik;ige
Emanuéla;tulajdonnév
emanáció;főnév
emballage;főnév
embargó;főnév
ambaradörisesz;kifejezés
ember;főnév
emberalak;főnév
emberbarát;főnév
emberedik;emberesedik;ige
emberel;ige
emberedik;emberesedik;ige
emberevő;melléknév
emberfaj;főnév
emberfaló;melléknév
emberfölötti;emberfeletti;melléknév
emberfölötti;emberfeletti;melléknév
embergyilkos;főnév
embergyűlölet;főnév
embergyűlölő;főnév
emberi;melléknév
emberismeret;főnév
emberismerő;főnév
emberiség;főnév
emberijogok;kifejezés
emberiéspolgárijogoknyilatkozata;kifejezés
emberke;főnév
emberkedik;ige
emberkerülés;főnév
emberkerülő;főnév
emberkor;főnév
emberkéz;főnév
embermagasságú;melléknév
embernagyság;főnév
embernyi;melléknév
embernyúzó;melléknév
emberpiramid;főnév
emberrabló;főnév
emberszeretet;főnév
emberszerető;főnév
emberszerű;melléknév
emberség;főnév
emberséges;melléknév
embertan;főnév
embertelen;melléknév
embertelenedik;ige
embertárs;főnév
emberáldozat;főnév
emberöltő;főnév
emberölés;főnév
emberölő;főnév
emberül;határozószó
embléma;főnév
embléma;főnév
ambompoen;főnév
embrió;főnév
embrió;főnév
embuscade;főnév
embólia;főnév
eme;névmás;melléknév
emel;ige
emelet;főnév
emelget;ige
emelhető;melléknév
emelint;ige
emelkedett;melléknév
emelkedik;ige
emelkedés;főnév
emelkedő;melléknév
emellett;határozószó
emellől;határozóikifejezés
emelt;melléknév
emeltyű;főnév
emelvény;főnév
emelő;főnév
emelőcsap;főnév
emelőcsiga;főnév
emelőcső;főnév
emelőfa;főnév
emelőfogó;főnév
emelőgerenda;főnév
emelőgép;főnév
emelőkar;főnév
emelőrúd;főnév
emendáció;főnév
emendáció;főnév
emendál;ige
ementáli;főnév
Emerencia;tulajdonnév
Emerita;tulajdonnév
emeritus;emeritált;melléknév
emeritus;emeritált;melléknév
emerre;névmás;határozószó
emerről;névmás;határozószó
Emese;tulajdonnév
emeticum;főnév
emez;névmás;főnév
emfatikus;melléknév
emfázis;főnév
emiatt;névmás;határozószó
emide;határozószó
emigráns;főnév
emigráció;főnév
emigráció;főnév
emigrál;ige
emigrálás;főnév
emigráns;főnév
emik;ige
Emil;tulajdonnév
Emilián;tulajdonnév
Emiliána;tulajdonnév
emilyen;névmás;melléknév
eminens;melléknév
eminensexomnibus;kifejezés
eminenter;határozószó
eminentissime;főnév
eminnen;határozószó
eminnen;határozószó
emisszárius;főnév
emisszió;főnév
emisszió;főnév
emisszárius;főnév
emitt;névmás;határozószó
emleget;ige
emlék;főnév
emlékezet;főnév
emlékezetes;melléknév
emlékezik;ige
emlékeztet;ige
emlékeztető;melléknév
emlékezés;főnév
emlékezőtehetség;főnév
emlékhely;főnév
emlékirat;főnév
emlékjel;főnév
emlékkép;főnév
emlékkönyv;főnév
emléklap;főnév
emlékmű;főnév
emléknap;főnév
emlékoszlop;főnév
emlékpénz;főnév
emlékszik;emlékezik;ige
emléktábla;főnév
emlékünnep;főnév
említ;ige
említés;főnév
emlő;főnév
emlőbimbó;főnév
emlős;melléknév
emlősök;főnév
Emma;tulajdonnév
Emmi;tulajdonnév
emolumentum;főnév
emóció;főnév
emócionális;melléknév
emfázis;főnév
emfatikus;melléknév
empire;melléknév
empíria;főnév
empirice;határozószó
empirikus;melléknév
empirikus;melléknév
emplastrum;főnév
emplastrumdiacodion;kifejezés
emplastrumterbenedictum;kifejezés
empórium;főnév
emprimé;főnév
empromtü;főnév
empíria;főnév
empíriokriticizmus;főnév
empórium;főnév
emse;főnév
emu;főnév
emulzió;főnév
emuláció;főnév
Emánuel;tulajdonnév
Mány;tulajdonnév;földrajzinév
emészt;ige
emészthetetlen;melléknév
emészthető;melléknév
emésztés;főnév
emésztés;főnév
emésztő;főnév
emésztőcsatorna;főnév
emésztőgödör;főnév
emésztőnedv;főnév
emésztőűröcske;főnév
emésztőűröcske;főnév
emígy;határozószó
emígyes;melléknév
Emília;tulajdonnév
emír;főnév
emócionális;melléknév
emóció;főnév
emögé;névmás;határozószó
emögött;névmás;határozószó
Emőd;tulajdonnév;földrajzinév
Emőke;tulajdonnév
encephalitis;főnév
enchantiroz;ige
enciklika;főnév
enciklopédia;főnév
enciklopédikus;melléknév
enciklopédisták;főnév
encián;főnév
Enciána;tulajdonnév
encomium;főnév
Encs;tulajdonnév;földrajzinév
encsembencsem;encsenbencsen;főnév
encsembencsem;encsenbencsen;főnév
Encsencs;tulajdonnév;földrajzinév
enciklopédikus;melléknév
enciklopédia;főnév
endiablée;melléknév
endliz;ige
endocitózis;főnév
endogámia;főnév
endogén;melléknév
endokarditisz;főnév
endokrin;melléknév
endoriboszorkány;kifejezés
endoszkóp;főnév
endoterm;melléknév
Endre;tulajdonnév
Endrefalva;tulajdonnév;földrajzinév
Endrőc;tulajdonnév;földrajzinév
enemű;névmás;melléknév
energia;főnév
energiaforrás;főnév
energikus;melléknév
energikus;melléknév
energiátlan;melléknév
enervál;ige
enervált;melléknév
Enese;tulajdonnév;földrajzinév
enfin;határozószó
angazsíroz;ige
engagement;főnév
engagál;ige
engagálvavagyok;kifejezés
engagálvavan;kifejezés
engagirozva;határozószó
engagál;ige
engagálvavagyok;kifejezés
engagálvavan;kifejezés
enged;ige
engedelem;főnév
engedelmes;melléknév
engedelmeskedik;ige
engedelmesség;főnév
engedetlen;melléknév
engedetlenkedik;ige
engedetlenség;főnév
engedmény;főnév
engedményes;főnév
engedményez;ige
engedékeny;melléknév
engedély;főnév
engedélyez;ige
engedélyezés;főnév
engedő;főnév
Engelbert;tulajdonnév
Engelhard;tulajdonnév
engem;névmás;határozószó
engemszagolj;főnév
engesztel;ige
engeszteletlen;melléknév
engesztelhetetlen;melléknév
engesztelhető;melléknév
engesztelő;melléknév
engesztelődik;ige
englischeReiterin;kifejezés
Enid;tulajdonnév
enigma;főnév
Enikő;tulajdonnév
enkausztika;főnév
enkefalitisz;főnév
Enkeladosz;főnév
enkláve;főnév
enklávé;főnév
Enna;tulajdonnév
ennek;határozószó;névmás
ennekelőtte;határozószó
önnön;névmás;melléknév
ennivaló;főnév
ennyi;névmás;számnév;melléknév
ennyiben;névmás;határozórag
ennyiedik;névmás;sorszámnév
ennyien;névmás;határozószó
ennyiféle;névmás;melléknév
ennyire;névmás;határozószó
ennyiről;határozószó
ennyiszer;névmás;határozószó
ennyit;határozószó
ennél;névmás;határozószó
ennélfogva;kötőszó
enormis;melléknév
ankét;ankétok;ankétja;főnév
anszambl;főnév
EgyesültNemzetekSzervezete;ENSZ;;főnév;tulajdonnév
int;ige
entellektüel;főnév
antant;főnév
antantkordiál;kifejezés
enteriőr;főnév
enteritisz;főnév
enteriőr;főnév
enteroszolvens;melléknév
entuziazmus;főnév
entuziaszta;melléknév
entitás;főnév
entomológia;főnév
entomológia;főnév
antrakt;főnév
entrefilet;főnév
entreprise;főnév
antröszol;főnév
entretenue;főnév
antrövu;főnév
entreautres;kifejezés
antrönu;határozószó
antré;főnév
entrópia;főnév
entuziaszta;melléknév
entuziazmus;főnév
enumeráció;főnév
enunciáció;főnév
enunciáció;főnév
enunciál;ige
enuresis;főnév
nyenyec;szamojéd;melléknév
enyeleg;ige
enyelgés;főnév
enyelgő;melléknév
enyelgős;melléknév
enyh;főnév
enyhe;melléknév
enyhén;határozószó
enyhít;ige
enyhíthetetlen;melléknév
enyhítő;melléknév
enyhül;ige
enyhülés;főnév
enyém;birtokosnévmás;főnév
Enying;tulajdonnév;földrajzinév
enyv;főnév
enyveskezű;melléknév
enyém;birtokosnévmás;főnév
enyészet;főnév
enyészik;ige
enzim;főnév
amblok;határozószó
enbonenfant;kifejezés
encarriére;kifejezés
endetail;határozószó
anfasz;határozószó
anfamij;határozószó
engarde;kifejezés
angró;határozószó
angrókereskedés;főnév
anmassz;határozószó
anminiatűr;határozószó
anpaszan;határozószó
anpötikomité;kifejezés
enpleinparade;kifejezés
anprofil;határozószó
enréserve;kifejezés
entraine;kifejezés
anvögu;melléknév
enéchelon;kifejezés
enéchiquier;kifejezés
Ené;tulajdonnév
enélkül;névmás;határozószó
eocén;melléknév
eolhárfa;aeolhárfa;szélhárfa;főnév
eolit;főnév
eón;főnév
eozin;főnév
eozoikum;főnév
eóipszó;határozószó
epolett;főnév
epe;főnév
eped;ige
epedezik;epedez;ige
epedezik;epedez;ige
epedező;melléknév
epehólyag;főnév
epekedik;ige
epekedés;ige
epekór;főnév
epekő;főnév
eper;főnév
eperfa;főnév
Eperjes;tulajdonnév;földrajzinév
Eperjeske;tulajdonnév;földrajzinév
Eperke;tulajdonnév
epesav;főnév
epeszt;ige
epesztő;melléknév
epevezeték;főnév
efemer;melléknév
epicentrum;főnév
epidémia;főnév
epidemice;határozószó
epidemikus;melléknév
epidemikus;melléknév
epidermisz;főnév
epidiaszkóp;főnév
epidurális;főnév
epidémia;főnév
epifánia;főnév
epigon;főnév
epigramma;főnév
epigrammatikus;melléknév
epigrammatikus;melléknév
epigráfia;főnév
epika;főnév
epikrízis;főnév
epikureus;melléknév
epilepszia;főnév
epilógus;főnév
epilál;ige
epilógus;főnév
epizód;főnév
epizódikus;melléknév
episzkóp;főnév
episztemológia;ismeretelmélet;főnév
episztola;főnév
epitáfium;főnév
epiteton;főnév
epitetonornans;főnév
epithalamium;főnév
epiteton;főnév
epitetonornans;főnév
epitomé;főnév
epitomé;főnév
epitáfium;főnév
epizód;főnév
epizódikus;melléknév
Eplény;tulajdonnév;földrajzinév
epocha;főnév
epochális;melléknév
epochális;melléknév
epocillatio;főnév
epolett;főnév
eposz;főnév
Eppursimuove;kifejezés
epres;főnév
epszilon;főnév
epuráció;főnév
epuráció;főnév
epurál;ige
epés;melléknév
epéskedik;ige
epésség;főnév
epétlen;melléknév
Epöl;tulajdonnév;földrajzinév
eques;főnév
ekvipázs;főnév
ekvipíroz;ige
ekvipíroz;ige
equisetum;főnév
ekvitáció;főnév
ekvivalens;melléknév
Erazmus;tulajdonnév
Ercsi;tulajdonnév;földrajzinév
erdei;melléknév
Erdély;tulajdonnév;földrajzinév
erdész;főnév
erdészet;főnév
erdészház;erdészlak;főnév
erdészház;erdészlak;főnév
erdő;főnév
Erdőbénye;tulajdonnév;földrajzinév
erdőbírság;főnév
erdőbíró;főnév
erdőcske;főnév
erdőhasználat;főnév
Erdőhorváti;tulajdonnév;földrajzinév
erdőhát;főnév
erdőigazgatóság;főnév
erdőirtás;főnév
erdőisten;főnév
erdőjárás;főnév
Erdőkertes;tulajdonnév;földrajzinév
erdőkerülő;erdőcsősz;főnév
Erdőkövesd;tulajdonnév;földrajzinév
Erdőkürt;tulajdonnév;földrajzinév
erdőlakó;melléknév
erdőmanó;főnév
erdőmester;főnév
erdőművelés;főnév
erdős;melléknév
Erdősmecske;tulajdonnév;földrajzinév
Erdősmárok;tulajdonnév;földrajzinév
erdőség;főnév
erdősít;ige
Erdőtarcsa;tulajdonnév;földrajzinév
Erdőtelek;tulajdonnév;földrajzinév
erdőirtás;főnév
ered;ige
eredendő;melléknév
eredet;főnév
határozó;melléknév
eredeti;főnév
eredetileg;határozószó
eredetitőkefelhalmozódás;főnév
eredetmonda;főnév
eredmény;főnév
eredményes;melléknév
eredményesen;határozószó
eredményesség;főnév
eredményez;ige
határozó;melléknév
eredménytárgy;főnév
ereget;ige
erejű;melléknév
erekció;főnév
ereklye;főnév
eremita;főnév
eres;melléknév
eresedik;ige
eresz;főnév
ereszcsatorna;főnév
ereszcső;főnév
ereszkedik;ige
ereszkedő;melléknév
ereszt;ige
eresztett;főnév
ereszték;főnév
eresztő;főnév
eretnek;melléknév
erezet;főnév
erg;főnév
ergó;kötőszó
ergonómia;főnév
ergó;kötőszó
Erhard;tulajdonnév
Erik;tulajdonnév
Erika;tulajdonnév
Erikönig;főnév
Erina;tulajdonnév
Eritrea;tulajdonnév
erjed;ige
erjedés;főnév
erjesztés;főnév
Erk;tulajdonnév;földrajzinév
erkély;főnév
erkélyszék;főnév
erkölcs;főnév
erkölcsi;melléknév
erkölcsileg;határozószó
bizonyítvány;főnév
erkölcstelen;melléknév
erkölcsös;melléknév
Ermelinda;tulajdonnév
Erna;tulajdonnév
Ernella;tulajdonnév
Erneszta;tulajdonnév
Ernesztina;tulajdonnév
Ernye;tulajdonnév
ernyed;ige
ernyedt;melléknév
ernyő;főnév
Ernák;tulajdonnév
Ernő;tulajdonnév
erogén;melléknév
erotika;főnév
erotikus;melléknév
erotománia;főnév
errata;főnév
erre;névmás;határozószó
errefelé;névmás;határozószó
erráta;főnév
errébb;névmás;határozószó
erről;névmás;határozószó
erről;névmás;határozószó
erszény;főnév
erszényes;melléknév
eructatio;főnév
erudíció;főnév
eruditus;melléknév
erudíció;főnév
erupció;főnév
erupció;főnév
Ervin;tulajdonnév
Ervina;tulajdonnév
finnugor;melléknév
Erzsébet;tulajdonnév;földrajzinév
erárium;főnév
erély;főnév
erélyes;melléknév
erélyesen;határozószó
erény;főnév
erényes;melléknév
erózió;főnév
erő;főnév
erőbedobás;főnév
erőd;főnév
erődítmény;főnév
erőfeszítés;főnév
erőforrás;főnév
erőgép;főnév
erőhatás;főnév
erőhiány;főnév
erőkifejtés;főnév
erőlködik;ige
erőlködés;főnév
erőltet;ige
erőltetett;melléknév
erőmérő;főnév
erőmű;főnév
erőművész;főnév
erőnlét;főnév
erőpróba;főnév
erőpár;főnév
erőrendszer;főnév
erős;melléknév
erősbít;ige
erősen;határozószó
erősködik;ige
erősség;főnév
erőszak;főnév
erőszakadtig;határozószó
erőszakol;ige
erőszakos;melléknév
erőszakoskodik;ige
erőszakosság;főnév
erőszaktevő;főnév
erőszegett;melléknév
kölcsönhatás;főnév
erősít;ige
erősítget;ige
erősíték;főnév
erősítés;főnév
erősítő;főnév
erősödik;ige
erősödés;főnév
erőteljes;melléknév
erőteljesen;határozószó
erőtlen;melléknév
erőtlenedik;ige
erőtlenít;ige
erőtér;főnév
esarp;főnév
essaufál;esoffíroz;ige
escadron;főnév
escamoteur;főnév
eszkort;főnév
eszkortíroz;ige
eszkortál;ige
escortíroz;ige
esd;ige
esdekel;esdeklik;esedez;esedezik;ige
esdekel;esdeklik;esedez;esedezik;ige
esdeklés;főnév
esdekel;esdeklik;esedez;esedezik;ige
esdekel;esdeklik;esedez;esedezik;ige
esedékes;melléknév
esemény;főnév
eseménydús;melléknév
eseménytelen;melléknév
esendő;melléknév
eseng;ige
esernyő;főnév
eset;főnév
esetleg;határozószó
esetleges;melléknév
esetlen;melléknév
esetlenül;határozószó
esettség;főnév
eshető;melléknév
eshetőség;főnév
esik;ige
eskarap;főnév
esket;ige
esketési;melléknév
eskető;főnév
eskü;főnév
esküszik;esküdik;ige
esküdt;melléknév
esküdtszék;főnév
esküdözik;ige
esküforma;főnév
eskükötelezett;melléknév
esküllő;főnév
esküszegés;főnév
esküszegő;főnév
esküszik;esküdik;ige
eskütétel;eskületétel;főnév
esküvés;főnév
esküvő;főnév
essaufál;esoffíroz;ige
essaufál;esoffíroz;ige
ezoterikus;melléknév
esperes;főnév
esperesség;főnév
eszplanád;főnév
eszpri;főnév
espritcréme;kifejezés
eszpridökorp;főnév
csapatszellem;osztályszellem;főnév
eszencia;főnév
esszenciális;melléknév
esszencialiter;határozószó
essivus;főnév
esszencia;főnév
esszencialiter;határozószó
esszenciális;melléknév
eszcájg;főnév
esszénus;főnév
est;főnév
estalkony;főnév
este;hatátozószó
estebéd;főnév
estefelé;főnév
estefette;főnév
esteledik;ige
alkonycsillag;főnév
alkonycsillag;főnév
esti;melléknév
estidő;főnév
estike;főnév
Estilla;tulajdonnév
esztrád;főnév
estély;főnév
asz;főnév
eszcájg;főnév
ész;esze;főnév
eszeget;ige
eszelő;melléknév
eszelős;melléknév
eszement;melléknév
eszencia;főnév
eszer;főnév
eszerint;névmás;határozószó
eszes;melléknév
eszesedik;ige
észveszett;eszeveszett;melléknév
eszik;ige
eszkadron;főnév
eszkaláció;főnév
eszkatológia;főnév
eszkimó;főnév
eszkomptál;ige
eszkomt;főnév
eszkort;főnév
eszkortál;ige
eszkortíroz;ige
ácskapocs;eszkába;főnév
eszkábál;ige
eszképizmus;főnév
eszköz;főnév
határozó;melléknév
eszközlés;főnév
eszközlő;melléknév
eszköztelen;melléknév
eszköztár;főnév
eszközöl;ige
eszközölhetetlen;melléknév
eszközölhető;melléknév
eszme;főnév
eszmecsere;főnév
eszmefuttatás;főnév
eszmei;melléknév
eszmeiség;főnév
eszmeláncolat;főnév
Eszmeralda;tulajdonnév
eszmél;ige
eszmélet;főnév
eszméletlen;melléknév
eszmélkedik;ige
eszmélt;melléknév
eszmélődik;ige
eszmény;főnév
eszményesít;ige
eszményi;melléknév
eszménykép;főnév
eszpeditura;főnév
eszperantó;főnév
eszplanád;főnév
eszpresszó;presszó;főnév
eszpri;főnév
eszpridökorp;főnév
esztelen;melléknév
esztelenkedik;ige
Esztella;tulajdonnév
esztena;főnév
esztendei;melléknév
esztendő;főnév
esztendős;melléknév
Eszter;tulajdonnév
Eszteregnye;tulajdonnév;földrajzinév
eszterga;főnév
esztergaacél;főnév
Esztergom;tulajdonnév;földrajzinév
esztergál;ige
Esztergályhorváti;tulajdonnév;földrajzinév
esztergályos;főnév
esztergályoz;ige
eszterhéj;főnév
eszterhéj;főnév
eszterág;főnév
esztimáció;főnév
esztimál;ige
esztováta;főnév
esztrenga;főnév
esztrenga;főnév
esztrád;főnév
Esztár;tulajdonnév;földrajzinév
esztéta;főnév
esztétika;főnév
esztétikus;melléknév
esztézis;főnév
eszű;melléknév
esély;főnév
esés;főnév
eső;főnév
esőbéka;főnév
esőcsatorna;főnév
esőerdő;főnév
esőfogó;főnév
esőfürdő;főnév
esőhozó;melléknév
esőkabát;főnév
esőköpeny;főnév
esőkút;főnév
esőmosás;főnév
esős;melléknév
esőszakadás;főnév
esőszalonka;főnév
esőtlen;melléknév
esőverte;melléknév
esővíz;főnév
esővízcsatorna;főnév
esőzik;ige
Eta;tulajdonnév
etablishment;főnév
etablishment;főnév
etablírozzamagát;ige
etalon;főnév
etap;főnév
etatizmus;főnév
etazs;szófaj
etazser;főnév
Ete;tulajdonnév;földrajzinév
etektrikusbattéria;kifejezés
Etele;tulajdonnév
Etelka;tulajdonnév
Etelköz;tulajdonnév
eternit;főnév
Etes;tulajdonnév;földrajzinév
etet;ige
etetés;főnév
etető;főnév
etetőhely;főnév
etetőszék;főnév
etika;főnév
etikus;melléknév
etnográfia;főnév
etnológia;főnév
ethosz;főnév
ethosz;főnév
etika;főnév
etikett;főnév
etikus;melléknév
etikátlanság;főnév
etimologikus;melléknév
etimológia;főnév
etimon;főnév
etiológia;főnév
etikett;főnév
abesszin;etióp;főnév
etiópi;melléknév
Etiópia;tulajdonnév
etnikai;melléknév
etnikum;főnév
etnográfia;főnév
etnológia;főnév
etruszk;melléknév
ettől;névmás;határozószó
etüi;főnév
Etyek;tulajdonnév;földrajzinév
etyepetye;főnév
etimológia;főnév
etimologikus;melléknév
etimon;főnév
etcetera;kifejezés
etconsortes;kifejezés
etsicporro;kifejezés
etán;főnév
etűd;főnév
etüi;főnév
etűd;főnév
eucharisztia;főnév
eucharisztikus;melléknév
Eudoxia;tulajdonnév
eudémonizmus;főnév
eufemizmus;eufémia;főnév
Eufrozina;tulajdonnév
eufemizmus;eufémia;főnév
eufémik;határozószó
eufemizmus;eufémia;főnév
eufónia;főnév
eufória;főnév
eugenetika;főnév
eugenetika;főnév
eugenika;eugenetika;főnév
Eugén;tulajdonnév
Eugénia;tulajdonnév
eukaliptusz;főnév
eukarióta;főnév
geometria;főnév
Eulália;tulajdonnév
Eumenyda;tulajdonnév
Euniké;tulajdonnév
eunuch;főnév
eufémik;határozószó
eufónia;főnév
Euphrosyne;tulajdonnév
szivacs;főnév
szivacs;főnév
Euridiké;tulajdonnév
euró;főnév
Európa;főnév
európai;melléknév
Euszták;tulajdonnév
eutanázia;főnév
Euterpé;tulajdonnév
Eutim;tulajdonnév
eutrófia;főnév
Eutímia;tulajdonnév
Euzébia;tulajdonnév
evakuál;ige
evangelizáció;főnév
evangelizál;ige
evangélikus;lutheránus;melléknév
evangélista;főnév
evangélium;főnév
evaporál;ige
Evariszt;tulajdonnév
evázió;főnév
Evelin;tulajdonnév
Evelina;tulajdonnév
evening;főnév
eventuális;melléknév
eventualitás;főnév
eventualiter;határozószó
eventualitás;főnév
eventuális;melléknév
eves;melléknév
mókus;főnév
evetke;főnév
evez;ige
evező;főnév
evezőlapát;főnév
evezős;melléknév
evickél;ige
evikció;főnév
evidencia;főnév
evidens;melléknév
evidenter;határozószó
evidencia;főnév
evikció;főnév
evokál;ige
evokál;ige
evolúció;főnév
evolúció;főnév
evometica;főnév
evoé;indulatszó
ezzel;kötőszó
evázió;főnév
evégből;névmás;határozószó
evégett;evégre;névmás;határozószó
evégett;evégre;névmás;határozószó
evés;főnév
evő;melléknév
evőeszköz;főnév
evőkanál;főnév
ex;indulatszó
egzakt;melléknév
exaltado;melléknév
egzaltáció;főnév
egzaltált;melléknév
egzámen;főnév
examinandus;főnév
egzaminátor;főnév
egzaminál;ige
excedál;ige
excellence;határozószó
